title,number,created_at,closed_at,labels,state,municipio,month,day,year,format_date_closed,format_date_created,week
Coleta de licitações - Cristina,1064,2021-12-10 13:06:41,2022-01-07 13:42:21,Realização F01 Coleta,closed,Cristina,12,10,2021,1/2022,12/2021,01
Coleta de licitações - Simão Pereira,1063,2021-12-10 13:04:11,2022-01-07 13:42:23,Realização F01 Coleta,closed,Simão Pereira,12,10,2021,1/2022,12/2021,01
Coleta de licitações - Bias Fortes,1062,2021-12-10 13:00:13,2022-01-07 13:42:23,Realização F01 Coleta,closed,Bias Fortes,12,10,2021,1/2022,12/2021,01
Coleta de licitações - Bom Jardim de Minas,1061,2021-12-10 12:58:01,2022-01-07 13:42:25,Realização F01 Coleta,closed,Bom Jardim de Minas,12,10,2021,1/2022,12/2021,01
Coleta de licitações - Lavras,1059,2021-12-10 00:40:42,2021-12-10 13:49:05,Realização F01,closed,Lavras,12,10,2021,12/2021,12/2021,49
Coleta de licitações - União de Minas,1058,2021-12-10 00:31:18,2021-12-10 13:49:08,Realização F01,closed,União de Minas,12,10,2021,12/2021,12/2021,49
Coleta de licitações - Unaí,1057,2021-12-10 00:26:05,2021-12-10 13:49:09,Realização F01,closed,Unaí,12,10,2021,12/2021,12/2021,49
Coleta de licitações - Araguari,1056,2021-12-10 00:18:27,2021-12-10 13:49:12,Realização F01,closed,Araguari,12,10,2021,12/2021,12/2021,49
Coleta de licitações de Itanhandu,1020,2021-12-03 03:07:28,2021-12-10 13:49:10,Realização F01 Coleta,closed,Itanhandu,12,3,2021,12/2021,12/2021,49
Coleta de licitações de Cachoeira Dourada,1019,2021-12-03 03:00:42,2021-12-10 13:49:07,Realização F01 Coleta,closed,Cachoeira Dourada,12,3,2021,12/2021,12/2021,49
Coleta de licitações de Poços de Caldas,1018,2021-12-03 02:54:07,2021-12-17 16:07:33,Realização F01 Coleta,closed,Poços de Caldas,12,3,2021,12/2021,12/2021,50
Coleta de licitações de Prata,1017,2021-12-03 02:52:07,2021-12-17 16:07:34,Realização F01 Coleta,closed,Prata,12,3,2021,12/2021,12/2021,50
Coleta de licitações de São Joaquim de Bicas,1016,2021-12-03 02:50:19,2021-12-17 16:07:32,Realização F01 Coleta,closed,São Joaquim de Bicas,12,3,2021,12/2021,12/2021,50
Coleta de licitações de Teófilo Otoni,1015,2021-12-03 02:48:42,2021-12-10 13:49:20,Realização F01 Coleta,closed,Teófilo Otoni,12,3,2021,12/2021,12/2021,49
Coleta de licitações de Paracatu,1014,2021-12-03 02:45:12,2021-12-17 16:07:35,Realização F01 Coleta,closed,Paracatu,12,3,2021,12/2021,12/2021,50
Coleta de licitações de Gurinhatã,1013,2021-12-03 02:43:58,2021-12-10 13:49:22,Realização F01 Coleta,closed,Gurinhatã,12,3,2021,12/2021,12/2021,49
Coleta de licitações de Coronel Fabriciano,1012,2021-12-03 02:42:11,2022-01-20 22:49:35,Realização F01 Coleta,closed,Coronel Fabriciano,12,3,2021,1/2022,12/2021,03
Coleta de licitações de Igarapé,979,2021-11-26 02:51:06,2021-12-10 13:49:17,Realização F01 Coleta,closed,Igarapé,11,26,2021,12/2021,11/2021,49
Coleta de Licitações de Lagoa Santa,978,2021-11-26 02:40:01,2021-12-10 13:49:18,Realização F01 Coleta,closed,Lagoa Santa,11,26,2021,12/2021,11/2021,49
Coleta de licitações de Frutal,977,2021-11-26 02:33:15,2021-12-10 13:49:19,Realização F01 Coleta,closed,Frutal,11,26,2021,12/2021,11/2021,49
Coleta de licitações de Santa Vitória,970,2021-11-25 13:57:33,2021-12-10 13:49:13,Realização F01 Coleta,closed,Santa Vitória,11,25,2021,12/2021,11/2021,49
Coleta de licitações de Canápolis,969,2021-11-25 13:56:05,2021-12-17 16:07:37,Realização F01 Coleta,closed,Canápolis,11,25,2021,12/2021,11/2021,50
Coleta de licitações de Andradas,968,2021-11-25 13:54:19,2021-12-03 14:03:38,Realização F01 Coleta,closed,Andradas,11,25,2021,12/2021,11/2021,48
Coleta de licitações de Dores do Indaiá,967,2021-11-25 13:53:04,2021-12-10 13:49:15,Realização F01 Coleta,closed,Dores do Indaiá,11,25,2021,12/2021,11/2021,49
Coleta de licitações de Guaxupé,966,2021-11-25 13:51:25,2021-12-10 13:49:16,Realização F01 Coleta,closed,Guaxupé,11,25,2021,12/2021,11/2021,49
Coleta de licitações de Capinópolis,965,2021-11-25 13:49:39,2021-12-03 14:03:36,Realização F01 Coleta,closed,Capinópolis,11,25,2021,12/2021,11/2021,48
Coleta de licitações de São José da Lapa,964,2021-11-25 13:48:03,2021-12-03 13:37:05,Realização F01 Coleta,closed,São José da Lapa,11,25,2021,12/2021,11/2021,48
Coleta de licitações de Caxambu,963,2021-11-25 13:46:21,2021-12-03 14:03:34,Realização F01 Coleta,closed,Caxambu,11,25,2021,12/2021,11/2021,48
Coleta de Licitações de Conquista,962,2021-11-25 13:42:23,2021-12-03 13:37:07,Realização F01 Coleta,closed,Conquista,11,25,2021,12/2021,11/2021,48
Coleta de Contas Públicas de Governador Valadares,954,2021-11-25 01:47:46,2021-11-26 18:33:55,externa Realização F01 Coleta,closed,Governador Valadares,11,25,2021,11/2021,11/2021,47
Coleta de dados dos Relatorios Resumidos de Execução Orçamentária de Governador Valadares,953,2021-11-25 01:45:36,2021-11-26 18:33:44,externa Realização F01 Coleta,closed,Governador Valadares,11,25,2021,11/2021,11/2021,47
Coleta de dados dos Relatórios de Gestão Fiscal de Governador Valadares,952,2021-11-25 01:41:51,2021-11-26 18:33:38,externa Realização F01 Coleta,closed,Governador Valadares,11,25,2021,11/2021,11/2021,47
Coleta de Licitações de Carneirinho,929,2021-11-19 12:20:35,2021-12-03 13:37:06,Realização F01 Coleta,closed,Carneirinho,11,19,2021,12/2021,11/2021,48
Coleta de dados da Lei Orçamentária Anual do município de Governador Valadares ,921,2021-11-18 12:24:38,2021-11-26 18:33:40,externa Realização F01 Coleta,closed,Governador Valadares,11,18,2021,11/2021,11/2021,47
Coleta de dados do Plano Plurianual do município de Governador Valadares,920,2021-11-18 12:20:01,2021-11-26 18:33:43,externa Realização F01 Coleta,closed,Governador Valadares,11,18,2021,11/2021,11/2021,47
Coleta de dados das Leis de Diretrizes Orçamentarias do município de Governador Valadares,884,2021-11-08 14:49:21,2021-11-26 18:33:41,externa Realização F01 Coleta,closed,Governador Valadares,11,8,2021,11/2021,11/2021,47
Coleta de Relatórios de Gestao Fiscal e Resumido de Execução de Congonhas,881,2021-11-04 23:23:31,2021-11-22 12:05:28,externa Realização F01 Coleta,closed,Congonhas,11,4,2021,11/2021,11/2021,47
Coleta de dados de Contas Públicas de Congonhas,880,2021-11-04 23:16:58,2021-11-22 12:07:08,externa Realização F01 Coleta,closed,Congonhas,11,4,2021,11/2021,11/2021,47
Coleta de dados das Leis Orçamentarias do município de Paracatu,878,2021-11-04 11:53:53,2021-11-22 12:07:06,externa Realização F01 Coleta,closed,Paracatu,11,4,2021,11/2021,11/2021,47
Coleta de dados de Leis Orçamentárias de Congonhas,871,2021-11-03 11:38:24,2021-11-12 14:09:05,externa Realização F01 Coleta,closed,Congonhas,11,3,2021,11/2021,11/2021,45
Coleta de dados das despesas do município de Pouso Alegre,870,2021-11-01 23:24:17,2021-11-26 10:40:22,externa Realização F01 Coleta,closed,Pouso Alegre,11,1,2021,11/2021,11/2021,47
Coleta de dados das despesas do município de Montes Claros,847,2021-10-27 12:21:35,2021-10-29 14:02:28,externa Realização F01 Coleta,closed,Montes Claros,10,27,2021,10/2021,10/2021,43
Coleta de dados das despesas do município de Varginha,838,2021-10-25 11:57:21,2021-11-22 12:07:05,externa Realização F01 Coleta,closed,Varginha,10,25,2021,11/2021,10/2021,47
Coleta geral da prefeitura de Teófilo Otoni,813,2021-10-19 23:39:31,2021-10-22 14:11:35,Realização F01 Coleta,closed,Teófilo Otoni,10,19,2021,10/2021,10/2021,42
Coleta geral da prefeitura de Uberlândia,807,2021-10-19 11:40:40,2021-10-22 14:11:24,Realização F01 Coleta,closed,Uberlândia,10,19,2021,10/2021,10/2021,42
Coleta geral da prefeitura de Pará de Minas,805,2021-10-15 23:54:13,2021-10-22 14:11:29,Realização F01 Coleta,closed,Pará de Minas,10,15,2021,10/2021,10/2021,42
